count,title,link,cover image url,ground truth
1387,Workmen’s Van Trapped by Bollards,https://www.snopes.com/fact-check/faux-poles/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1388,110-Yard Field Goal,https://www.snopes.com/fact-check/110-yard-field-goal/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1389,Golden Eagle Snatches Kid,https://www.snopes.com/fact-check/kindersnatchen/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1390,Mailing Children,https://www.snopes.com/fact-check/surface-male/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/mailing_babies_meme.jpg?resize=542,305",mixture
1391,Polar Vortex in Chicago,https://www.snopes.com/fact-check/swiss-freeze/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1392,Party Mehndi Red Cone,https://www.snopes.com/fact-check/red-cone-of-silence/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1393,Fukushima Radioactive Water Leak Chart,https://www.snopes.com/fact-check/fukushima-emergency/,"https://us-east-1.tchyn.io/snopes-production/uploads/2014/01/Energy_plot_japantsunami-e1377791396639.png?resize=500,305",false
1394,Super Moon,https://www.snopes.com/fact-check/super-moon/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1395,Shark Photobomb,https://www.snopes.com/fact-check/shark-photobomb/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1396,Shark Surfin’,https://www.snopes.com/fact-check/shark-surfin/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1397,Bush’s Upside-Down Book,https://www.snopes.com/fact-check/this-is-america/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1398,Bicycle Tree,https://www.snopes.com/fact-check/bicycle-tree/,"https://us-east-1.tchyn.io/snopes-production/uploads/2013/12/bicycle_tree-1.jpg?resize=542,305",miscaptioned
1399,Dobri Dobrev,https://www.snopes.com/fact-check/dobri-dobrev/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1400,Salvation Army: Gays Not Allowed,https://www.snopes.com/fact-check/gays-not-allowed/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1401,Woman Stuck to Painted Toilet Seat,https://www.snopes.com/fact-check/frame-job/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1402,Does This Photograph Show a 7-Headed Snake?,https://www.snopes.com/fact-check/7-headed-snake/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/06/7_headed_snake_faux.jpg?resize=542,305",false
1403,Kansas City Library,https://www.snopes.com/fact-check/art-books/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1404,Toronto Baby Race Stork Derby,https://www.snopes.com/fact-check/the-great-stork-derby/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1405,House Removal Collapses Bridge,https://www.snopes.com/fact-check/a-bridge-too-far-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1406,Got Insurance?,https://www.snopes.com/fact-check/got-insurance/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1407,Generations of Valor,https://www.snopes.com/fact-check/generations-of-valor/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1408,Wedding Dress of the Year,https://www.snopes.com/fact-check/dressed-to-thrill-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1409,Tiger Woods’ Wife,https://www.snopes.com/fact-check/out-of-the-woods/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1410,Weight Lifter with Prolapsed Rectum,https://www.snopes.com/fact-check/power-lifting/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1411,Licensed to Thrill,https://www.snopes.com/fact-check/licensed-to-thrill/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1412,Indecent Exposure,https://www.snopes.com/fact-check/indecent-exposure/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1413,Closed Captioning Faux Pas,https://www.snopes.com/fact-check/why-don39t-we-do-it-in-the-road/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1414,Thunderbirds and Bees,https://www.snopes.com/fact-check/thunderbirds-and-bees/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1415,Nose on Forehead,https://www.snopes.com/fact-check/nose-on-forehead/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1416,F/A-18 Hornet Fly-By,https://www.snopes.com/fact-check/plane-scary/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1417,Restaurant Ghost,https://www.snopes.com/fact-check/spirited-effort/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1418,Crane Accident,https://www.snopes.com/fact-check/a-series-of-unfortunate-events/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1419,Fantastic Music Machine,https://www.snopes.com/fact-check/pipe-dream/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1420,Pill in Grape,https://www.snopes.com/fact-check/pill-in-grape/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1421,Mermaid Skeleton,https://www.snopes.com/fact-check/mermaid-skeleton/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1422,Ghost Under the Bed,https://www.snopes.com/fact-check/bed-reckoning/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1423,Spiteful Obama Blocks Off View of Mt. Rushmore,https://www.snopes.com/fact-check/rap-sheet/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1424,Mount St. Helens,https://www.snopes.com/fact-check/mount-st-helens/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1425,Calico Buck,https://www.snopes.com/fact-check/calico-buck/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1426,Shark’s Love – Arnold Pointer,https://www.snopes.com/fact-check/sharks-love/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1427,3D Printer,https://www.snopes.com/fact-check/3d-printer/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1428,Hidden Camera Surprise,https://www.snopes.com/fact-check/going-postal-3/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1429,Speed Trap,https://www.snopes.com/fact-check/speed-of-light/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1430,Detroit Slums,https://www.snopes.com/fact-check/detroit-slums/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1431,Computer Storage (1956),https://www.snopes.com/fact-check/computer-storage-1956/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1432,Removal of Titanium Wedding Rings,https://www.snopes.com/fact-check/with-this-ring-i-thee-bled/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1433,TRUE: X-Ray of Fork in Urethra,https://www.snopes.com/fact-check/tine-traveler/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1434,Reselling U.S. Postage Stamps,https://www.snopes.com/fact-check/first-class-salesmanship/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1435,The Sorcerer’s Apprentice,https://www.snopes.com/fact-check/the-sorcerers-apprentice/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1436,Spider in Oreo Cookie,https://www.snopes.com/fact-check/insider-spider/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1437,Jewish Baby Stoned by Arabs,https://www.snopes.com/fact-check/jewish-baby-stoned-by-arabs/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1438,Jumper Kills Nemesis,https://www.snopes.com/fact-check/fallen-angel/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1439,Trayvon Martin Photos,https://www.snopes.com/fact-check/false-trayvon-martin-photographs/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1440,Adlai E. Stevenson High School ‘Donations’ Letter,https://www.snopes.com/fact-check/letter-of-intent-4/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1441,Marine Wedding,https://www.snopes.com/fact-check/marine-wedding/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1442,Venezuelan Poodle Moth,https://www.snopes.com/fact-check/venezuelan-poodle-moth/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1443,Thai ‘Cannibalism’ Photographs,https://www.snopes.com/fact-check/marrow-escape/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/creamation_urn_tw.jpg?resize=542,305",miscaptioned
1444,Snuffy the Seal Grabbed by Shark,https://www.snopes.com/fact-check/snuffy-film/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1445,U.S. Air Force Celebrates DOMA Ruling,https://www.snopes.com/fact-check/happy-trails/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1446,Budgie and Canary Mishaps,https://www.snopes.com/fact-check/bye-bye-birdie/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1447,Woman Drinks Beer Through Her Ear?,https://www.snopes.com/fact-check/ear-beer/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1448,Smart Dust,https://www.snopes.com/fact-check/smart-dust/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1449,Dead Fairy Hoax,https://www.snopes.com/fact-check/dead-fairy/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1450,Nick Vujicic,https://www.snopes.com/fact-check/nick-vujicic/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1451,Tsunami Victim – Hannes Bergstroem,https://www.snopes.com/fact-check/tsunami-victim-hannes-bergstroem/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1452,Nicolas Cage and John Travolta,https://www.snopes.com/fact-check/blood-relatives/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1453,North Korea – How Americans Live Today,https://www.snopes.com/fact-check/north-korea-americans-live-today/,"https://us-east-1.tchyn.io/snopes-production/uploads/2013/03/how-americans-live-today.jpg?resize=542,305",false
1454,Kevin Carter,https://www.snopes.com/fact-check/kevin-carter-photograph/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1455,House Made from Airplane,https://www.snopes.com/fact-check/the-best-wing/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1456,Chicken Votes for Colonel Sanders,https://www.snopes.com/fact-check/chicken-hawked/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1457,Mountain Lion,https://www.snopes.com/fact-check/mountain-lion/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1458,The Tale of the Arab Flight Crew,https://www.snopes.com/fact-check/etihad-a340-accident/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1459,Rapid Fire Nail Gun,https://www.snopes.com/fact-check/rapid-fire-nail-gun/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1460,Milford Playground Sign,https://www.snopes.com/fact-check/playgrounds-for-appeal/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1461,Satellite View,https://www.snopes.com/fact-check/satellite-view/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1462,Human Statue of Liberty,https://www.snopes.com/fact-check/human-statue-of-liberty/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1463,Hurricane Sandy Photographs,https://www.snopes.com/fact-check/hurricane-sandy-photographs/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1464,Doctor’s Orders,https://www.snopes.com/fact-check/doctors-orders/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1465,Planetary Alignment Over Giza Pyramids,https://www.snopes.com/fact-check/planetary-alignment-over-giza/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/camel-giza-mercury-venus-saturn.jpg?resize=542,305",mixture
1466,Michelle Obama at Soup Kitchen,https://www.snopes.com/fact-check/soup-cellar/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1467,North American Blackout,https://www.snopes.com/fact-check/blackout-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1468,Statue of Liberty Amidst a Hurricane,https://www.snopes.com/fact-check/the-imperfect-storm/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1469,Jasmine the Greyhound,https://www.snopes.com/fact-check/jasmine-the-greyhound/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1470,Air France Crash Photos,https://www.snopes.com/fact-check/mid-air-breakup/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1471,Stephen Wiltshire,https://www.snopes.com/fact-check/stephen-wiltshire/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1472,McDonald’s Supports Chick-fil-A,https://www.snopes.com/fact-check/mcdonalds-supports-chick-fil-a/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1473,Jets Spell ‘F*ck Off’,https://www.snopes.com/fact-check/jet-scream/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1474,Nadia Comaneci’s Granddaughter,https://www.snopes.com/fact-check/nadia-comanecis-granddaughter/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1475,Catapulted Cat,https://www.snopes.com/fact-check/catapulted-cat/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1476,Gratitude,https://www.snopes.com/fact-check/gratitude/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1477,Circle of Safety,https://www.snopes.com/fact-check/circle-of-safety/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1478,Mass Migration of Cownose Rays,https://www.snopes.com/fact-check/mass-transit/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1479,The Front Fell Off,https://www.snopes.com/fact-check/the-front-fell-off/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1480,Offutt Air Force Base,https://www.snopes.com/fact-check/air-field/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1481,Mercury Exposure from CFL Bulb Foot Injury,https://www.snopes.com/fact-check/foot-fall/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1482,SEAL Team Six Photograph,https://www.snopes.com/fact-check/blown-seal/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1483,Motorcycle Accident,https://www.snopes.com/fact-check/motorcycle-accident/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1484,Christmas Wreaths at Arlington Cemetery,https://www.snopes.com/fact-check/christmas-wreaths/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1485,Oreo: Milk’s Favorite Cookie,https://www.snopes.com/fact-check/basic-instinct/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1486,Welcome to Austria Sign,https://www.snopes.com/fact-check/welcome-to-austria/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1487,Canned Fish Assholes,https://www.snopes.com/fact-check/turbot-charged/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1488,Walt Disney Film Poster,https://www.snopes.com/fact-check/bringing-down-the-mouse/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1489,USS New York,https://www.snopes.com/fact-check/uss-new-york/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1490,Kyle Carpenter Photograph,https://www.snopes.com/fact-check/kyle-carpenter/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1491,Look What Arizona Found,https://www.snopes.com/fact-check/arizona-border-arsenal/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1492,Disabled Student Sidelined During Choir Performance,https://www.snopes.com/fact-check/alone-in-a-crowd/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1493,Fan Belt,https://www.snopes.com/fact-check/fan-belt/,"https://us-east-1.tchyn.io/snopes-production/uploads/2012/03/chinaair1.jpg?resize=542,305",miscaptioned
1494,Is This a Photograph of a Rainbow Owl?,https://www.snopes.com/fact-check/rainbow-owl/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/05/rainbow_owl_faux.jpg?resize=542,305",false
1495,Human Bird Wings,https://www.snopes.com/fact-check/human-bird-wings/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1496,Kentucky Tornado,https://www.snopes.com/fact-check/kentucky-tornado/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1497,Wolf Kill,https://www.snopes.com/fact-check/wolf-kill/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1498,Georgia Tornado,https://www.snopes.com/fact-check/georgia-tornado/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1499,Newfoundland Dog,https://www.snopes.com/fact-check/newfoundland-dog/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1500,Vote Ron Paul,https://www.snopes.com/fact-check/thumb-print/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1501,Alexandra Svoboda Protest Photograph,https://www.snopes.com/fact-check/alexandra-svoboda/,"https://us-east-1.tchyn.io/snopes-production/uploads/2012/02/protest.jpg?resize=542,305",true
1502,Girls Aloud,https://www.snopes.com/fact-check/girls-aloud/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1503,German Parade Floats,https://www.snopes.com/fact-check/parade-grounds/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1504,Katie Kirkpatrick,https://www.snopes.com/fact-check/katie-kirkpatrick/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1505,Cancerous Deer,https://www.snopes.com/fact-check/cancerous-deer/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1506,The Hands of God,https://www.snopes.com/fact-check/gods-hands/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1507,Mother Arrested for Tattooing Baby,https://www.snopes.com/fact-check/baby-boom-5/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1508,Idaho Wolves,https://www.snopes.com/fact-check/idaho-wolves/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1509,McDonald’s Acrylamide Warning Sign,https://www.snopes.com/fact-check/mcdonalds-acrylamide-warning-sign/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1510,Albino Hummingbird,https://www.snopes.com/fact-check/albino-hummingbird/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1511,Suicide Sign,https://www.snopes.com/fact-check/suicide-sign/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1512,Dog's Face Blown Off by Firecracker,https://www.snopes.com/fact-check/cracker-dog/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1513,Yomi Kim Hunter,https://www.snopes.com/fact-check/yomi-kim-hunter/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1514,Greatest Card Trick Ever,https://www.snopes.com/fact-check/greatest-card-trick-ever/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1515,6-Volt Battery Hack,https://www.snopes.com/fact-check/6-volt-battery-hack/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1516,Did a Grocer Promote ‘Delicious for Chanukah’ Hams?,https://www.snopes.com/fact-check/hammy-hanukkah/,"https://us-east-1.tchyn.io/snopes-production/uploads/2011/12/grocery-store-shopping-hanukkah-ham-865.jpg?resize=542,305",true
1517,Randolph AFB Formation Flying,https://www.snopes.com/fact-check/jet-set/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1518,Moose Hunters,https://www.snopes.com/fact-check/moose-hunters/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1519,Polar Bear Attack,https://www.snopes.com/fact-check/one-tough-camper/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1520,Woman Claims Watching 3D Porn Film Made Her Pregnant,https://www.snopes.com/fact-check/porn-to-be-wild/,"https://us-east-1.tchyn.io/snopes-production/uploads/2011/11/pregnant.jpg?resize=542,305",false
1521,New Summer Trends,https://www.snopes.com/fact-check/new-summer-trends/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1522,Cyclops Shark,https://www.snopes.com/fact-check/cyclops-shark/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1523,Run Over Cat,https://www.snopes.com/fact-check/flatline-feline/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1524,Freed Lobsters Recaptured,https://www.snopes.com/fact-check/escape-claws/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1525,Shark Attack,https://www.snopes.com/fact-check/shark-attack-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1526,Hurricane Irene,https://www.snopes.com/fact-check/hurricane-irene/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1527,Costa Rica Sea Turtle Egg Harvesting,https://www.snopes.com/fact-check/poached-eggs/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1528,Aerosol Can Damage,https://www.snopes.com/fact-check/aerossault/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1529,Chinese Aircraft Carrier,https://www.snopes.com/fact-check/chinese-aircraft-carrier/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/chinese_aircraft_carrier_meme.jpg?resize=542,305",unproven
1530,Mysterious Tree in India,https://www.snopes.com/fact-check/trunk-line/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1531,Wrong Bitch Thrown From Train,https://www.snopes.com/fact-check/wrong-bitch/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1532,Hunters Shoot Cow,https://www.snopes.com/fact-check/painted-ladies/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1533,Drugged Cat,https://www.snopes.com/fact-check/give-that-catatonic/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1534,Was a Dog Killed by a Tennis Ball?,https://www.snopes.com/fact-check/dog-killed-by-tennis-ball/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/06/exploded_tennis_ball.jpg?resize=542,305",true
1535,Bungled Cat Rescue,https://www.snopes.com/fact-check/bungled-rescue/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1536,Hanged Goat,https://www.snopes.com/fact-check/rock-of-aegis-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1537,Pet Blamed for Mishap,https://www.snopes.com/fact-check/the-accidental-tsuris/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1538,Shooting the Bull,https://www.snopes.com/fact-check/shooting-the-bull/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1539,The Crushed Dog,https://www.snopes.com/fact-check/the-crushed-dog/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1540,Eaten Parrot,https://www.snopes.com/fact-check/the-parrot-served-with-carrots/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1541,Eagle Takes Poodle,https://www.snopes.com/fact-check/dog-gone-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1542,Bump Under Rug,https://www.snopes.com/fact-check/underlaid-to-rest/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1543,Airplane Stuck on I-564 Overpass,https://www.snopes.com/fact-check/stuck-on-you-3/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1544,Nagasaki Arch,https://www.snopes.com/fact-check/nagasaki-arch/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1545,The Bad Bachelorette,https://www.snopes.com/fact-check/the-bad-bachelorette/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1546,Rice Field Art,https://www.snopes.com/fact-check/rice-field-art/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1547,Leslie Nielsen’s Gravestone,https://www.snopes.com/fact-check/let-er-rip/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1548,The Freedom Rock in Iowa,https://www.snopes.com/fact-check/the-freedom-rock/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1549,1/2 Second Before Tsunami Photograph,https://www.snopes.com/fact-check/sumatran-tsunami-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1550,1/2 Before Tsunami Photograph,https://www.snopes.com/fact-check/sumatran-tsunami/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1551,Giant Rabbit,https://www.snopes.com/fact-check/giant-rabbit/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1552,Creature Feature,https://www.snopes.com/fact-check/creature-feature/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1553,Gate Hangs Horse,https://www.snopes.com/fact-check/heavens-gate/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1554,Storm Surge,https://www.snopes.com/fact-check/storm-surge/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1555,Mosque Survives Japan Earthquake,https://www.snopes.com/fact-check/last-mosque-standing/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1556,Ginger Rogers Dances with Her Great-Grandson?,https://www.snopes.com/fact-check/never-underestimate-an-old-gal/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1557,Does a Photograph Show a Panda Hugging a Policeman in Japan?,https://www.snopes.com/fact-check/panda-huggin-policeman/,"https://us-east-1.tchyn.io/snopes-production/uploads/2011/03/panda.jpg?resize=542,305",miscaptioned
1558,Dolphin Rings,https://www.snopes.com/fact-check/dolphin-rings/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1559,Fire Waterfall,https://www.snopes.com/fact-check/fire-waterfall/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1560,Indian Colossus Mystery,https://www.snopes.com/fact-check/indian-colossus-mystery/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1561,Legislators Playing Solitaire,https://www.snopes.com/fact-check/a-house-diverted/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1562,Chicken from China,https://www.snopes.com/fact-check/china-chicken/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1563,NAACP Covers George Washington Statue at MLK Day Event?,https://www.snopes.com/fact-check/naacp-covers-george-washington-statue-mlk-day-event/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/NAACP_cover_washington_statue_miscaption_faux_feature.jpg?resize=542,305",mixture
1564,Restaurant Meal Induced Labor,https://www.snopes.com/fact-check/labor-movement/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1565,Grave Statement,https://www.snopes.com/fact-check/grave-statement-2/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1566,Carson Williams’ ‘Wizard in Winter’ Christmas Light Display,https://www.snopes.com/fact-check/christmas-in-lights/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1567,Anna Kostenko Photorealistic Paintings,https://www.snopes.com/fact-check/anna-kostenko/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1568,Car Attacked by Mountain Lion,https://www.snopes.com/fact-check/cougar-town-sedan/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1569,Hunter Stalked by Mountain Lion,https://www.snopes.com/fact-check/stalking-feat/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
1570,Feeding the Eagles,https://www.snopes.com/fact-check/feeding-the-eagles/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
